Time Stamp,10 Torr (AI0),1000 Torr (AI1),0-25% o2 (AI2),1000ppm O2 (AI3),Vac Sol Timer,Gas Sol Timer,O2 Sens Timer,Vac Sol State,Gas Sol State,O2 Sens Pwr
15-27-22,10.151,331.05,-6.13,116,0.0,0.8,365.7,0,1,1
15-27-28,10.151,467.07,-6.13,120,0.0,6.6,371.5,0,1,1
15-27-33,10.152,559.40,-6.14,124,0.0,12.4,377.3,0,1,1
15-27-39,10.151,640.88,-6.13,112,0.0,18.2,383.1,0,1,1
15-27-45,10.152,716.67,-6.13,91,0.0,24.0,388.9,0,1,1
15-27-51,10.151,787.69,-6.14,79,0.0,29.8,394.7,0,1,1
15-27-57,10.152,333.70,-6.13,72,5.2,0.0,400.5,1,0,1
15-28-03,10.152,434.54,-6.14,72,0.0,5.1,406.4,0,1,1
15-28-08,10.151,533.51,-6.13,76,0.0,10.9,412.2,0,1,1
15-28-14,10.152,617.36,-6.14,71,0.0,16.8,418.0,0,1,1
15-28-20,10.152,695.19,-6.13,67,0.0,22.6,423.8,0,1,1
15-28-26,10.150,536.38,-6.14,60,1.2,0.0,429.6,1,0,1
15-28-32,10.151,354.16,-6.13,51,0.0,1.5,435.4,0,1,1
15-28-37,10.151,479.90,-6.14,51,0.0,7.3,441.3,0,1,1
15-28-43,10.151,570.76,-6.14,51,0.0,13.1,447.1,0,1,1
15-28-49,10.152,651.83,-6.13,47,0.0,19.0,452.9,0,1,1
15-28-55,10.152,727.25,-6.14,39,0.0,24.8,458.7,0,1,1
15-29-01,10.151,797.04,-6.14,35,0.0,30.6,464.5,0,1,1
15-29-06,10.152,851.82,-6.14,31,0.0,0.0,470.3,0,0,1
15-29-12,10.152,834.05,-6.14,27,0.0,0.0,476.1,0,0,1
15-29-18,10.152,827.93,-6.14,23,0.0,0.0,481.9,0,0,1
15-29-24,10.151,825.03,-6.14,19,0.0,0.0,487.7,0,0,1
15-29-30,10.152,823.70,-6.14,20,0.0,0.0,493.5,0,0,1
15-30-34,10.151,822.23,-6.14,10,0.0,0.0,557.4,0,0,1
15-31-43,10.152,822.13,-6.13,11,0.0,0.0,627.1,0,0,1
15-32-53,10.152,822.04,-6.14,11,0.0,0.0,696.8,0,0,1
15-34-03,10.152,821.89,-6.13,11,0.0,0.0,766.5,0,0,1
15-35-12,10.151,821.93,-6.13,7,0.0,0.0,836.1,0,0,1
15-36-22,10.152,821.96,-6.14,7,0.0,0.0,905.9,0,0,1
15-47-49,10.151,644.90,-6.14,-246,0.0,18.6,0.0,0,1,0
